id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
144807460,2022/12/21 2:45 PM,2022-12-21,2022-12-21 20:45:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2022-12-21 19:55:32 UTC,2022-12-23 00:43:45 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/144807460,https://inaturalist-open-data.s3.amazonaws.com/photos/248618598/medium.jpeg,,"",visitor to my yard,4,0,false,,30.2064019312,-97.8185982579,Sharp-shinned Hawk,Accipiter striatus,Sharp-shinned Hawk,Aves,5097,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,Accipitrinae,,,,Accipiter,,Accipiter striatus,,,,
145534533,2022-12-31 16:24:45,2022-12-31,2022-12-31 22:24:45 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2022-12-31 22:27:13 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/145534533,https://inaturalist-open-data.s3.amazonaws.com/photos/250001408/medium.jpeg,,"",,1,0,false,2,30.2657275926,-97.7122331969,Mexican Palmetto,Sabal mexicana,Mexican Palmetto,Plantae,168257,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Arecales,,,Arecaceae,Coryphoideae,,Sabaleae,,Sabal,,Sabal mexicana,,,,
145838270,2011/10/29 2:19 PM,2011-10-29,2011-10-29 19:19:00 UTC,Central Time (US & Canada),577425,danharville,Dan Harville,2023-01-04 17:22:29 UTC,2023-01-06 14:39:54 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/145838270,https://inaturalist-open-data.s3.amazonaws.com/photos/250589833/medium.jpg,,"","",2,0,false,,30.27393,-97.76993,Texas Cooter,Pseudemys texana,Texas Cooter,Reptilia,39822,Animalia,Chordata,Vertebrata,,Reptilia,,,Testudines,,,Emydidae,Deirochelyinae,,,,Pseudemys,,Pseudemys texana,,,,
145845724,2023/01/02 1:12 PM,2023-01-02,2023-01-02 19:12:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-01-04 19:31:11 UTC,2023-01-04 20:31:14 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/145845724,https://inaturalist-open-data.s3.amazonaws.com/photos/250605094/medium.jpeg,,"",,1,0,false,,30.2064187942,-97.8185900203,Lesser Goldfinch,Spinus psaltria,Lesser Goldfinch,Aves,145308,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Spinus,,Spinus psaltria,,,,
145988680,2023/01/06 2:42 PM,2023-01-06,2023-01-06 20:42:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-01-06 21:18:02 UTC,2023-01-30 04:15:26 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/145988680,https://inaturalist-open-data.s3.amazonaws.com/photos/250885525/medium.jpeg,,"",,2,0,false,,30.2064204816,-97.8185711058,Bewick's Wren,Thryomanes bewickii,Bewick's Wren,Aves,7576,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Troglodytidae,,,,,Thryomanes,,Thryomanes bewickii,,,,
147304657,2023/01/24 5:34 PM,2023-01-24,2023-01-24 23:34:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-01-25 02:29:38 UTC,2023-02-16 23:23:06 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/147304657,https://inaturalist-open-data.s3.amazonaws.com/photos/253449125/medium.jpeg,,"","",2,0,false,,30.2064262891,-97.8185766935,Ruby-crowned Kinglet,Corthylio calendula,Ruby-crowned Kinglet,Aves,1289388,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Regulidae,,,,,Corthylio,,Corthylio calendula,,,,
148557180,2023-02-11 16:50:43,2023-02-11,2023-02-11 22:50:43 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-11 22:51:52 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/148557180,https://inaturalist-open-data.s3.amazonaws.com/photos/255848257/medium.jpeg,,"",,1,0,false,2,30.2704849513,-97.6782408915,Osage-orange,Maclura pomifera,Osage-orange,Plantae,58205,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Moraceae,,,Chlorophoreae,,Maclura,,Maclura pomifera,,,,
148558294,2023-02-11 17:04:53,2023-02-11,2023-02-11 23:04:53 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-11 23:05:25 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/148558294,https://inaturalist-open-data.s3.amazonaws.com/photos/255850183/medium.jpeg,,"",,1,0,false,2,30.2687121788,-97.6789256092,Osage-orange,Maclura pomifera,Osage-orange,Plantae,58205,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Moraceae,,,Chlorophoreae,,Maclura,,Maclura pomifera,,,,
149077925,2023-02-18 16:19:37,2023-02-18,2023-02-18 22:19:37 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-18 22:20:06 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149077925,https://inaturalist-open-data.s3.amazonaws.com/photos/256829098/medium.jpeg,,"",,1,0,false,2,30.24435814,-97.7967034187,Roemer's spurge,Euphorbia roemeriana,Roemer's spurge,Plantae,162848,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Euphorbiaceae,Euphorbioideae,,Euphorbieae,Euphorbiinae,Euphorbia,,Euphorbia roemeriana,,,,
149078335,2023-02-18 16:23:03,2023-02-18,2023-02-18 22:23:03 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-18 22:24:23 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149078335,https://inaturalist-open-data.s3.amazonaws.com/photos/256829901/medium.jpeg,,"",,1,0,false,2,30.2447204478,-97.7964917757,annual bastard cabbage,Rapistrum rugosum,annual bastard cabbage,Plantae,78835,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Rapistrum,,Rapistrum rugosum,,,,
149078637,2023-02-18 16:27:20,2023-02-18,2023-02-18 22:27:20 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-18 22:28:20 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149078637,https://inaturalist-open-data.s3.amazonaws.com/photos/256830548/medium.jpeg,,"",,1,0,false,2,30.2449249662,-97.7965081204,Red Buckeye,Aesculus pavia,Red Buckeye,Plantae,81708,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Aesculus,,Aesculus pavia,,,,
149079039,2023-02-18 16:32:02,2023-02-18,2023-02-18 22:32:02 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-18 22:32:42 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149079039,https://inaturalist-open-data.s3.amazonaws.com/photos/256831367/medium.jpeg,,"",,1,0,false,2,30.2443321142,-97.7951150481,Texas Persimmon,Diospyros texana,Texas Persimmon,Plantae,120505,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ebenaceae,,,,,Diospyros,,Diospyros texana,,,,
149079816,2023-02-18 16:39:00,2023-02-18,2023-02-18 22:39:00 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-18 22:39:41 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149079816,https://inaturalist-open-data.s3.amazonaws.com/photos/256832663/medium.jpeg,,"",,1,0,false,2,30.2432329534,-97.7936321218,annual bastard cabbage,Rapistrum rugosum,annual bastard cabbage,Plantae,78835,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Rapistrum,,Rapistrum rugosum,,,,
149082841,2023-02-18 17:15:00,2023-02-18,2023-02-18 23:15:00 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-18 23:15:47 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149082841,https://inaturalist-open-data.s3.amazonaws.com/photos/256838290/medium.jpeg,,"",,2,0,false,2,30.2439861931,-97.7950491663,rozrazil cizí,Veronica peregrina,Purslane Speedwell,Plantae,60317,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,,Veronica peregrina,,,,
149083912,2023-02-18 17:30:52,2023-02-18,2023-02-18 23:30:52 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-18 23:31:34 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149083912,https://inaturalist-open-data.s3.amazonaws.com/photos/256840393/medium.jpeg,,"",,1,0,false,2,30.2447020495,-97.7963273227,Violet Twining Snapdragon,Maurandella antirrhiniflora,Snapdragon Vine,Plantae,77967,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Antirrhineae,,Maurandella,,Maurandella antirrhiniflora,,,,
149084370,2023-02-18 17:37:08,2023-02-18,2023-02-18 23:37:08 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-18 23:37:45 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149084370,https://inaturalist-open-data.s3.amazonaws.com/photos/256841231/medium.jpeg,,"",,1,0,false,2,30.2449354436,-97.797316052,Black Vulture,Coragyps atratus,Black Vulture,Aves,4765,Animalia,Chordata,Vertebrata,,Aves,,,Cathartiformes,,,Cathartidae,,,,,Coragyps,,Coragyps atratus,,,,
149084510,2023-02-18 17:39:31,2023-02-18,2023-02-18 23:39:31 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-18 23:40:04 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149084510,https://inaturalist-open-data.s3.amazonaws.com/photos/256842297/medium.jpeg,,"",,1,0,false,2,30.2450535866,-97.7972282935,Agarita,Berberis trifoliolata,Agarita,Plantae,273862,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Berberidaceae,Berberidoideae,,Berberideae,Berberidinae,Berberis,,Berberis trifoliolata,,,,
149084963,2023-02-18 17:47:14,2023-02-18,2023-02-18 23:47:14 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-18 23:47:52 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149084963,https://inaturalist-open-data.s3.amazonaws.com/photos/256842378/medium.jpeg,,"",,2,0,false,2,30.2452488011,-97.7983999997,Edwards Plateau Anemone,Anemone edwardsiana,Edwards Plateau Anemone,Plantae,158362,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone edwardsiana,,,,
149580366,2023-02-24 14:18:01,2023-02-24,2023-02-24 20:18:01 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-02-24 20:18:32 UTC,2023-06-21 04:12:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149580366,https://inaturalist-open-data.s3.amazonaws.com/photos/257774765/medium.jpeg,,"",,1,0,false,2,30.2313313736,-97.8010591168,Stängelumfassende Taubnessel,Lamium amplexicaule,henbit deadnettle,Plantae,55459,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Lamieae,,Lamium,,Lamium amplexicaule,,,,
149580636,2023-02-24 14:21:46,2023-02-24,2023-02-24 20:21:46 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-02-24 20:22:08 UTC,2023-06-21 04:12:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149580636,https://inaturalist-open-data.s3.amazonaws.com/photos/257775705/medium.jpeg,,"",,1,0,false,2,30.2314827904,-97.7978646141,bur clover,Medicago polymorpha,bur clover,Plantae,53151,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolieae,,Medicago,,Medicago polymorpha,,,,
149583147,2023-02-24 14:59:51,2023-02-24,2023-02-24 20:59:51 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-02-24 21:00:49 UTC,2023-06-21 04:12:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149583147,https://inaturalist-open-data.s3.amazonaws.com/photos/257779877/medium.jpeg,,"",,1,0,false,2,30.2563198744,-97.8056051564,Redstem Stork's-bill,Erodium cicutarium,Redstem Stork's-bill,Plantae,47687,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Geraniales,,,Geraniaceae,,,,,Erodium,,Erodium cicutarium,,,,
149583246,2023-02-24 15:01:58,2023-02-24,2023-02-24 21:01:58 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-02-24 21:02:50 UTC,2023-06-21 04:12:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149583246,https://inaturalist-open-data.s3.amazonaws.com/photos/257780109/medium.jpeg,,"",,1,0,false,2,30.2562668941,-97.8055581856,shepherd's-purse,Capsella bursa-pastoris,shepherd's-purse,Plantae,56121,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Camelinodae,Camelineae,,Capsella,,Capsella bursa-pastoris,,,,
149590697,2023-02-24 16:54:04,2023-02-24,2023-02-24 22:54:04 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-02-24 22:55:06 UTC,2023-06-21 04:12:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149590697,https://inaturalist-open-data.s3.amazonaws.com/photos/257793623/medium.jpeg,,"",,1,0,false,2,30.2538254879,-97.7634678315,common groundsel,Senecio vulgaris,common groundsel,Plantae,53211,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Senecioninae,Senecio,,Senecio vulgaris,,,,
149673393,2023-02-25 16:25:43,2023-02-25,2023-02-25 22:25:43 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-25 22:27:57 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149673393,https://inaturalist-open-data.s3.amazonaws.com/photos/257946672/medium.jpeg,,"",,1,0,false,2,30.2554117329,-97.7840727288,Winter honeysuckle,Lonicera fragrantissima,Winter honeysuckle,Plantae,164763,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Caprifolioideae,,,,Lonicera,,Lonicera fragrantissima,,,,
149674036,2023-02-25 16:33:56,2023-02-25,2023-02-25 22:33:56 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-25 22:34:34 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149674036,https://inaturalist-open-data.s3.amazonaws.com/photos/257947697/medium.jpeg,,"",,1,0,false,2,30.2571612457,-97.785527911,Lindheimer's silktassel,Garrya lindheimeri,Lindheimer's silktassel,Plantae,943258,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Garryales,,,Garryaceae,,,,,Garrya,,Garrya lindheimeri,,,,
149678721,2023-02-25 17:35:15,2023-02-25,2023-02-25 23:35:15 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-25 23:36:28 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149678721,https://inaturalist-open-data.s3.amazonaws.com/photos/257955927/medium.jpeg,,"",,1,0,false,2,30.2584132086,-97.7834902704,great mullein,Verbascum thapsus,great mullein,Plantae,59029,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Scrophulariaceae,,,Scrophularieae,,Verbascum,,Verbascum thapsus,,,,
149678981,2023-02-25 17:39:51,2023-02-25,2023-02-25 23:39:51 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-25 23:40:20 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149678981,https://inaturalist-open-data.s3.amazonaws.com/photos/257956458/medium.jpeg,,"",,1,0,false,2,30.2586307609,-97.7835698146,heartleaf nettle,Urtica chamaedryoides,heartleaf nettle,Plantae,170079,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Urticaceae,,,,,Urtica,,Urtica chamaedryoides,,,,
149679088,2023-02-25 17:41:48,2023-02-25,2023-02-25 23:41:48 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-02-25 23:42:17 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149679088,https://inaturalist-open-data.s3.amazonaws.com/photos/257956761/medium.jpeg,,"",,1,0,false,2,30.2586146677,-97.7840176597,eastern redbud,Cercis canadensis,eastern redbud,Plantae,48502,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Cercidoideae,,Cercideae,,Cercis,,Cercis canadensis,,,,
149926958,2023-02-27 15:34:06-06:00,2023-02-27,2023-02-27 21:34:06 UTC,Central Time (US & Canada),10601,fishesoftexas,Fishes of Texas team,2023-02-28 20:21:43 UTC,2023-03-01 15:23:32 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149926958,https://inaturalist-open-data.s3.amazonaws.com/photos/258427633/medium.jpg,,"","",2,0,false,3,30.2723077428,-97.7356583161,Western Mosquitofish,Gambusia affinis,Western Mosquitofish,Actinopterygii,59115,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Cyprinodontiformes,Cyprinodontoidei,,Poeciliidae,Poeciliinae,,,,Gambusia,,Gambusia affinis,,,,
149927004,2023-02-27 15:44:23-06:00,2023-02-27,2023-02-27 21:44:23 UTC,Central Time (US & Canada),10601,fishesoftexas,Fishes of Texas team,2023-02-28 20:22:10 UTC,2023-03-02 03:09:25 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149927004,https://inaturalist-open-data.s3.amazonaws.com/photos/258427695/medium.jpg,,"","",4,0,false,3,30.2724883422,-97.7356633333,Central Stoneroller,Campostoma anomalum,Central Stoneroller,Actinopterygii,96631,Animalia,Chordata,Vertebrata,,Actinopterygii,,Ostariophysi,Cypriniformes,Cyprinoidei,,Leuciscidae,Pogonichthyinae,,,,Campostoma,,Campostoma anomalum,,,,
149927170,2023-02-27 15:44:50-06:00,2023-02-27,2023-02-27 21:44:50 UTC,Central Time (US & Canada),10601,fishesoftexas,Fishes of Texas team,2023-02-28 20:22:55 UTC,2023-03-01 15:23:46 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149927170,https://inaturalist-open-data.s3.amazonaws.com/photos/258427779/medium.jpg,,"","",2,0,false,3,30.27252,-97.73562,Rio Grande Longear Sunfish,Lepomis aquilensis,Plains Longear Sunfish,Actinopterygii,1364008,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Centrarchiformes,Centrarchoidei,,Centrarchidae,Lepominae,,,,Lepomis,,Lepomis aquilensis,,,,
149927195,2023-02-27 15:45:31-06:00,2023-02-27,2023-02-27 21:45:31 UTC,Central Time (US & Canada),10601,fishesoftexas,Fishes of Texas team,2023-02-28 20:23:14 UTC,2024-02-24 22:42:00 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149927195,https://inaturalist-open-data.s3.amazonaws.com/photos/258427825/medium.jpg,,"","",2,0,false,3,30.2725283333,-97.7356333333,Bullhead Minnow,Pimephales vigilax,Bullhead Minnow,Actinopterygii,109538,Animalia,Chordata,Vertebrata,,Actinopterygii,,Ostariophysi,Cypriniformes,Cyprinoidei,,Leuciscidae,Pogonichthyinae,,,,Pimephales,,Pimephales vigilax,,,,
149927249,2023-02-27 15:51:35-06:00,2023-02-27,2023-02-27 21:51:35 UTC,Central Time (US & Canada),10601,fishesoftexas,Fishes of Texas team,2023-02-28 20:23:51 UTC,2023-03-01 17:36:54 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149927249,https://inaturalist-open-data.s3.amazonaws.com/photos/258427918/medium.jpg,,"","",3,0,false,3,30.2726604982,-97.7356078662,Green Sunfish,Lepomis cyanellus,Green Sunfish,Actinopterygii,58636,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Centrarchiformes,Centrarchoidei,,Centrarchidae,Lepominae,,,,Lepomis,,Lepomis cyanellus,,,,
149927272,2023-02-27 15:56:20-06:00,2023-02-27,2023-02-27 21:56:20 UTC,Central Time (US & Canada),10601,fishesoftexas,Fishes of Texas team,2023-02-28 20:24:13 UTC,2023-02-28 20:48:47 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149927272,https://inaturalist-open-data.s3.amazonaws.com/photos/258427956/medium.jpg,,"","",1,0,false,3,30.2725616667,-97.735695,Texas Cichlid,Herichthys cyanoguttatus,Texas Cichlid,Actinopterygii,102649,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Cichliformes,,,Cichlidae,Cichlinae,,,,Herichthys,,Herichthys cyanoguttatus,,,,
149927320,2023-02-27 15:56:56-06:00,2023-02-27,2023-02-27 21:56:56 UTC,Central Time (US & Canada),10601,fishesoftexas,Fishes of Texas team,2023-02-28 20:24:34 UTC,2023-12-26 01:58:51 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149927320,https://inaturalist-open-data.s3.amazonaws.com/photos/258427992/medium.jpg,,"","",2,0,false,3,30.272125,-97.7355116667,Red Swamp Crayfish,Procambarus clarkii,Red Swamp Crayfish,Animalia,51221,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacoidea,Cambaridae,,,,,Procambarus,,Procambarus clarkii,,,,
149927360,2023-02-27 18:09:20-06:00,2023-02-27,2023-02-28 00:09:20 UTC,Central Time (US & Canada),10601,fishesoftexas,Fishes of Texas team,2023-02-28 20:25:08 UTC,2023-11-19 21:58:30 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149927360,https://inaturalist-open-data.s3.amazonaws.com/photos/258428052/medium.jpg,,"","",4,0,false,3,30.3232359816,-97.7226110162,Green Sunfish,Lepomis cyanellus,Green Sunfish,Actinopterygii,58636,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Centrarchiformes,Centrarchoidei,,Centrarchidae,Lepominae,,,,Lepomis,,Lepomis cyanellus,,,,
149927377,2023-02-27 18:09:42-06:00,2023-02-27,2023-02-28 00:09:42 UTC,Central Time (US & Canada),10601,fishesoftexas,Fishes of Texas team,2023-02-28 20:25:41 UTC,2023-11-19 21:58:24 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149927377,https://inaturalist-open-data.s3.amazonaws.com/photos/258428115/medium.jpg,,"","",3,0,false,3,30.3231066609,-97.7226282375,Rio Grande Longear Sunfish,Lepomis aquilensis,Plains Longear Sunfish,Actinopterygii,1364008,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Centrarchiformes,Centrarchoidei,,Centrarchidae,Lepominae,,,,Lepomis,,Lepomis aquilensis,,,,
149927399,2023-02-27 18:10:12-06:00,2023-02-27,2023-02-28 00:10:12 UTC,Central Time (US & Canada),10601,fishesoftexas,Fishes of Texas team,2023-02-28 20:26:05 UTC,2023-06-13 17:03:44 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/149927399,https://inaturalist-open-data.s3.amazonaws.com/photos/258428174/medium.jpg,,"","",3,0,false,3,30.3229216256,-97.7228586843,Western Mosquitofish,Gambusia affinis,Western Mosquitofish,Actinopterygii,59115,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Cyprinodontiformes,Cyprinodontoidei,,Poeciliidae,Poeciliinae,,,,Gambusia,,Gambusia affinis,,,,
